INSTANCE,ALGORITHM,SEED,STATUS,OBJECTIVE,TIME.SEC,ITERATIONS,RELAXATION,OPT.GAP
ORCS-006-04-T-02-03,ils,23,SUBOPTIMAL,22,0,5,,
ORCS-006-04-T-02-03,ils,29,SUBOPTIMAL,22,0,5,,
ORCS-006-04-T-03-01,ils,2,SUBOPTIMAL,24,0,5,,
ORCS-006-04-T-03-01,ils,3,SUBOPTIMAL,24,0,5,,
ORCS-006-04-T-03-01,ils,5,SUBOPTIMAL,24,0,5,,
ORCS-006-04-T-03-01,ils,7,SUBOPTIMAL,24,0,5,,
ORCS-006-04-T-03-01,ils,11,SUBOPTIMAL,24,0,5,,
ORCS-006-04-T-03-01,ils,13,SUBOPTIMAL,24,0,5,,
ORCS-006-04-T-03-01,ils,17,SUBOPTIMAL,24,0,5,,
ORCS-006-04-T-03-01,ils,19,SUBOPTIMAL,24,0,5,,
ORCS-006-04-T-03-01,ils,23,SUBOPTIMAL,24,0,5,,
ORCS-006-04-T-03-01,ils,29,SUBOPTIMAL,24,0,5,,
ORCS-006-04-T-03-02,ils,2,SUBOPTIMAL,23,0,5,,
ORCS-006-04-T-03-02,ils,3,SUBOPTIMAL,23,0,5,,
ORCS-006-04-T-03-02,ils,5,SUBOPTIMAL,23,0,5,,
ORCS-006-04-T-03-02,ils,7,SUBOPTIMAL,23,0,5,,
ORCS-006-04-T-03-02,ils,11,SUBOPTIMAL,23,0,5,,
ORCS-006-04-T-03-02,ils,13,SUBOPTIMAL,23,0,5,,
ORCS-006-04-T-03-02,ils,17,SUBOPTIMAL,23,0,5,,
ORCS-006-04-T-03-02,ils,19,SUBOPTIMAL,23,0,5,,
ORCS-006-04-T-03-02,ils,23,SUBOPTIMAL,23,0,5,,
ORCS-006-04-T-03-02,ils,29,SUBOPTIMAL,23,0,5,,
ORCS-006-04-T-03-03,ils,2,SUBOPTIMAL,22,0,5,,
ORCS-006-04-T-03-03,ils,3,SUBOPTIMAL,22,0,5,,
ORCS-006-04-T-03-03,ils,5,SUBOPTIMAL,22,0,5,,
ORCS-006-04-T-03-03,ils,7,SUBOPTIMAL,22,0,5,,
ORCS-006-04-T-03-03,ils,11,SUBOPTIMAL,22,0,5,,
ORCS-006-04-T-03-03,ils,13,SUBOPTIMAL,22,0,5,,
ORCS-006-04-T-03-03,ils,17,SUBOPTIMAL,22,0,5,,
ORCS-006-04-T-03-03,ils,19,SUBOPTIMAL,22,0,5,,
ORCS-006-04-T-03-03,ils,23,SUBOPTIMAL,22,0,5,,
ORCS-006-04-T-03-03,ils,29,SUBOPTIMAL,22,0,5,,
ORCS-008-02-I-02-01,ils,2,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-02-01,ils,3,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-02-01,ils,5,SUBOPTIMAL,42,0,5,,
ORCS-008-02-I-02-01,ils,7,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-02-01,ils,11,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-02-01,ils,13,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-02-01,ils,17,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-02-01,ils,19,SUBOPTIMAL,42,0,5,,
ORCS-008-02-I-02-01,ils,23,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-02-01,ils,29,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-02-02,ils,2,SUBOPTIMAL,42,0.005,5,,
ORCS-008-02-I-02-02,ils,3,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-I-02-02,ils,5,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-I-02-02,ils,7,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-I-02-02,ils,11,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-I-02-02,ils,13,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-I-02-02,ils,17,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-I-02-02,ils,19,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-I-02-02,ils,23,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-I-02-02,ils,29,SUBOPTIMAL,42,0.003,5,,
ORCS-008-02-I-02-03,ils,2,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-02-03,ils,3,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-02-03,ils,5,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-02-03,ils,7,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-02-03,ils,11,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-02-03,ils,13,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-02-03,ils,17,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-02-03,ils,19,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-02-03,ils,23,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-02-03,ils,29,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-03-01,ils,2,SUBOPTIMAL,47,0.001,5,,
ORCS-008-02-I-03-01,ils,3,SUBOPTIMAL,47,0.001,5,,
ORCS-008-02-I-03-01,ils,5,SUBOPTIMAL,47,0.001,5,,
ORCS-008-02-I-03-01,ils,7,SUBOPTIMAL,47,0.001,5,,
ORCS-008-02-I-03-01,ils,11,SUBOPTIMAL,47,0.001,5,,
ORCS-008-02-I-03-01,ils,13,SUBOPTIMAL,47,0.001,5,,
ORCS-008-02-I-03-01,ils,17,SUBOPTIMAL,47,0.001,5,,
ORCS-008-02-I-03-01,ils,19,SUBOPTIMAL,47,0.001,5,,
ORCS-008-02-I-03-01,ils,23,SUBOPTIMAL,47,0.001,5,,
ORCS-008-02-I-03-01,ils,29,SUBOPTIMAL,47,0.001,5,,
ORCS-008-02-I-03-02,ils,2,SUBOPTIMAL,45,0.001,5,,
ORCS-008-02-I-03-02,ils,3,SUBOPTIMAL,45,0.001,5,,
ORCS-008-02-I-03-02,ils,5,SUBOPTIMAL,45,0.001,5,,
ORCS-008-02-I-03-02,ils,7,SUBOPTIMAL,45,0.002,5,,
ORCS-008-02-I-03-02,ils,11,SUBOPTIMAL,45,0.001,5,,
ORCS-008-02-I-03-02,ils,13,SUBOPTIMAL,45,0.001,5,,
ORCS-008-02-I-03-02,ils,17,SUBOPTIMAL,45,0.001,5,,
ORCS-008-02-I-03-02,ils,19,SUBOPTIMAL,45,0.001,5,,
ORCS-008-02-I-03-02,ils,23,SUBOPTIMAL,45,0.001,5,,
ORCS-008-02-I-03-02,ils,29,SUBOPTIMAL,45,0.001,5,,
ORCS-008-02-I-03-03,ils,2,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-03-03,ils,3,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-03-03,ils,5,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-03-03,ils,7,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-03-03,ils,11,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-03-03,ils,13,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-03-03,ils,17,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-03-03,ils,19,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-03-03,ils,23,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-I-03-03,ils,29,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-R-10-01,ils,2,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-R-10-01,ils,3,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-R-10-01,ils,5,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-R-10-01,ils,7,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-R-10-01,ils,11,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-R-10-01,ils,13,SUBOPTIMAL,43,0.002,5,,
ORCS-008-02-R-10-01,ils,17,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-R-10-01,ils,19,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-R-10-01,ils,23,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-R-10-01,ils,29,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-R-10-02,ils,2,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-R-10-02,ils,3,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-R-10-02,ils,5,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-R-10-02,ils,7,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-R-10-02,ils,11,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-R-10-02,ils,13,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-R-10-02,ils,17,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-R-10-02,ils,19,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-R-10-02,ils,23,SUBOPTIMAL,42,0.003,5,,
ORCS-008-02-R-10-02,ils,29,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-R-10-03,ils,2,SUBOPTIMAL,41,0,5,,
ORCS-008-02-R-10-03,ils,3,SUBOPTIMAL,41,0,5,,
ORCS-008-02-R-10-03,ils,5,SUBOPTIMAL,41,0,5,,
ORCS-008-02-R-10-03,ils,7,SUBOPTIMAL,41,0,5,,
ORCS-008-02-R-10-03,ils,11,SUBOPTIMAL,41,0,5,,
ORCS-008-02-R-10-03,ils,13,SUBOPTIMAL,41,0,5,,
ORCS-008-02-R-10-03,ils,17,SUBOPTIMAL,41,0,5,,
ORCS-008-02-R-10-03,ils,19,SUBOPTIMAL,41,0,5,,
ORCS-008-02-R-10-03,ils,23,SUBOPTIMAL,41,0,5,,
ORCS-008-02-R-10-03,ils,29,SUBOPTIMAL,41,0,5,,
ORCS-008-02-R-20-01,ils,2,SUBOPTIMAL,48,0.001,5,,
ORCS-008-02-R-20-01,ils,3,SUBOPTIMAL,48,0.001,5,,
ORCS-008-02-R-20-01,ils,5,SUBOPTIMAL,48,0.001,5,,
ORCS-008-02-R-20-01,ils,7,SUBOPTIMAL,48,0.001,5,,
ORCS-008-02-R-20-01,ils,11,SUBOPTIMAL,48,0.002,5,,
ORCS-008-02-R-20-01,ils,13,SUBOPTIMAL,48,0.001,5,,
ORCS-008-02-R-20-01,ils,17,SUBOPTIMAL,48,0.001,5,,
ORCS-008-02-R-20-01,ils,19,SUBOPTIMAL,48,0.001,5,,
ORCS-008-02-R-20-01,ils,23,SUBOPTIMAL,48,0.001,5,,
ORCS-008-02-R-20-01,ils,29,SUBOPTIMAL,48,0.002,5,,
ORCS-008-02-R-20-02,ils,2,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-R-20-02,ils,3,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-R-20-02,ils,5,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-R-20-02,ils,7,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-R-20-02,ils,11,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-R-20-02,ils,13,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-R-20-02,ils,17,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-R-20-02,ils,19,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-R-20-02,ils,23,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-R-20-02,ils,29,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-R-20-03,ils,2,SUBOPTIMAL,41,0,5,,
ORCS-008-02-R-20-03,ils,3,SUBOPTIMAL,41,0,5,,
ORCS-008-02-R-20-03,ils,5,SUBOPTIMAL,41,0,5,,
ORCS-008-02-R-20-03,ils,7,SUBOPTIMAL,41,0,5,,
ORCS-008-02-R-20-03,ils,11,SUBOPTIMAL,41,0,5,,
ORCS-008-02-R-20-03,ils,13,SUBOPTIMAL,41,0,5,,
ORCS-008-02-R-20-03,ils,17,SUBOPTIMAL,41,0,5,,
ORCS-008-02-R-20-03,ils,19,SUBOPTIMAL,41,0,5,,
ORCS-008-02-R-20-03,ils,23,SUBOPTIMAL,41,0,5,,
ORCS-008-02-R-20-03,ils,29,SUBOPTIMAL,41,0,5,,
ORCS-008-02-S-02-01,ils,2,SUBOPTIMAL,46,0,5,,
ORCS-008-02-S-02-01,ils,3,SUBOPTIMAL,46,0,5,,
ORCS-008-02-S-02-01,ils,5,SUBOPTIMAL,46,0,5,,
ORCS-008-02-S-02-01,ils,7,SUBOPTIMAL,46,0,5,,
ORCS-008-02-S-02-01,ils,11,SUBOPTIMAL,46,0,5,,
ORCS-008-02-S-02-01,ils,13,SUBOPTIMAL,46,0,5,,
ORCS-008-02-S-02-01,ils,17,SUBOPTIMAL,46,0,5,,
ORCS-008-02-S-02-01,ils,19,SUBOPTIMAL,46,0,5,,
ORCS-008-02-S-02-01,ils,23,SUBOPTIMAL,46,0,5,,
ORCS-008-02-S-02-01,ils,29,SUBOPTIMAL,46,0,5,,
ORCS-008-02-S-02-02,ils,2,SUBOPTIMAL,47,0,5,,
ORCS-008-02-S-02-02,ils,3,SUBOPTIMAL,47,0,5,,
ORCS-008-02-S-02-02,ils,5,SUBOPTIMAL,47,0,5,,
ORCS-008-02-S-02-02,ils,7,SUBOPTIMAL,47,0,5,,
ORCS-008-02-S-02-02,ils,11,SUBOPTIMAL,47,0,5,,
ORCS-008-02-S-02-02,ils,13,SUBOPTIMAL,47,0,5,,
ORCS-008-02-S-02-02,ils,17,SUBOPTIMAL,47,0,5,,
ORCS-008-02-S-02-02,ils,19,SUBOPTIMAL,47,0,5,,
ORCS-008-02-S-02-02,ils,23,SUBOPTIMAL,47,0,5,,
ORCS-008-02-S-02-02,ils,29,SUBOPTIMAL,47,0,5,,
ORCS-008-02-S-02-03,ils,2,SUBOPTIMAL,44,0,5,,
ORCS-008-02-S-02-03,ils,3,SUBOPTIMAL,44,0.001,5,,
ORCS-008-02-S-02-03,ils,5,SUBOPTIMAL,44,0,5,,
ORCS-008-02-S-02-03,ils,7,SUBOPTIMAL,44,0,5,,
ORCS-008-02-S-02-03,ils,11,SUBOPTIMAL,44,0,5,,
ORCS-008-02-S-02-03,ils,13,SUBOPTIMAL,44,0,5,,
ORCS-008-02-S-02-03,ils,17,SUBOPTIMAL,44,0,5,,
ORCS-008-02-S-02-03,ils,19,SUBOPTIMAL,44,0,5,,
ORCS-008-02-S-02-03,ils,23,SUBOPTIMAL,44,0,5,,
ORCS-008-02-S-02-03,ils,29,SUBOPTIMAL,44,0,5,,
ORCS-008-02-S-03-01,ils,2,SUBOPTIMAL,50,0,5,,
ORCS-008-02-S-03-01,ils,3,SUBOPTIMAL,50,0,5,,
ORCS-008-02-S-03-01,ils,5,SUBOPTIMAL,50,0,5,,
ORCS-008-02-S-03-01,ils,7,SUBOPTIMAL,50,0,5,,
ORCS-008-02-S-03-01,ils,11,SUBOPTIMAL,50,0,5,,
ORCS-008-02-S-03-01,ils,13,SUBOPTIMAL,50,0,5,,
ORCS-008-02-S-03-01,ils,17,SUBOPTIMAL,50,0,5,,
ORCS-008-02-S-03-01,ils,19,SUBOPTIMAL,50,0,5,,
ORCS-008-02-S-03-01,ils,23,SUBOPTIMAL,50,0,5,,
ORCS-008-02-S-03-01,ils,29,SUBOPTIMAL,50,0,5,,
ORCS-008-02-S-03-02,ils,2,SUBOPTIMAL,47,0,5,,
ORCS-008-02-S-03-02,ils,3,SUBOPTIMAL,47,0.001,5,,
ORCS-008-02-S-03-02,ils,5,SUBOPTIMAL,47,0,5,,
ORCS-008-02-S-03-02,ils,7,SUBOPTIMAL,47,0,5,,
ORCS-008-02-S-03-02,ils,11,SUBOPTIMAL,47,0,5,,
ORCS-008-02-S-03-02,ils,13,SUBOPTIMAL,47,0,5,,
ORCS-008-02-S-03-02,ils,17,SUBOPTIMAL,47,0,5,,
ORCS-008-02-S-03-02,ils,19,SUBOPTIMAL,47,0,5,,
ORCS-008-02-S-03-02,ils,23,SUBOPTIMAL,47,0.001,5,,
ORCS-008-02-S-03-02,ils,29,SUBOPTIMAL,47,0,5,,
ORCS-008-02-S-03-03,ils,2,SUBOPTIMAL,44,0,5,,
ORCS-008-02-S-03-03,ils,3,SUBOPTIMAL,44,0,5,,
ORCS-008-02-S-03-03,ils,5,SUBOPTIMAL,44,0,5,,
ORCS-008-02-S-03-03,ils,7,SUBOPTIMAL,44,0,5,,
ORCS-008-02-S-03-03,ils,11,SUBOPTIMAL,44,0,5,,
ORCS-008-02-S-03-03,ils,13,SUBOPTIMAL,44,0,5,,
ORCS-008-02-S-03-03,ils,17,SUBOPTIMAL,44,0,5,,
ORCS-008-02-S-03-03,ils,19,SUBOPTIMAL,44,0,5,,
ORCS-008-02-S-03-03,ils,23,SUBOPTIMAL,44,0,5,,
ORCS-008-02-S-03-03,ils,29,SUBOPTIMAL,44,0,5,,
ORCS-008-02-T-02-01,ils,2,SUBOPTIMAL,44,0.003,5,,
ORCS-008-02-T-02-01,ils,3,SUBOPTIMAL,44,0,5,,
ORCS-008-02-T-02-01,ils,5,SUBOPTIMAL,44,0.002,5,,
ORCS-008-02-T-02-01,ils,7,SUBOPTIMAL,44,0.001,5,,
ORCS-008-02-T-02-01,ils,11,SUBOPTIMAL,44,0.001,5,,
ORCS-008-02-T-02-01,ils,13,SUBOPTIMAL,44,0.001,5,,
ORCS-008-02-T-02-01,ils,17,SUBOPTIMAL,44,0.002,5,,
ORCS-008-02-T-02-01,ils,19,SUBOPTIMAL,44,0,5,,
ORCS-008-02-T-02-01,ils,23,SUBOPTIMAL,44,0,5,,
ORCS-008-02-T-02-01,ils,29,SUBOPTIMAL,44,0.002,5,,
ORCS-008-02-T-02-02,ils,2,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-T-02-02,ils,3,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-T-02-02,ils,5,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-T-02-02,ils,7,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-T-02-02,ils,11,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-T-02-02,ils,13,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-T-02-02,ils,17,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-T-02-02,ils,19,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-T-02-02,ils,23,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-T-02-02,ils,29,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-T-02-03,ils,2,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-T-02-03,ils,3,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-T-02-03,ils,5,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-T-02-03,ils,7,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-T-02-03,ils,11,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-T-02-03,ils,13,SUBOPTIMAL,43,0.002,5,,
ORCS-008-02-T-02-03,ils,17,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-T-02-03,ils,19,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-T-02-03,ils,23,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-T-02-03,ils,29,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-T-03-01,ils,2,SUBOPTIMAL,49,0,5,,
ORCS-008-02-T-03-01,ils,3,SUBOPTIMAL,49,0,5,,
ORCS-008-02-T-03-01,ils,5,SUBOPTIMAL,49,0,5,,
ORCS-008-02-T-03-01,ils,7,SUBOPTIMAL,49,0,5,,
ORCS-008-02-T-03-01,ils,11,SUBOPTIMAL,49,0,5,,
ORCS-008-02-T-03-01,ils,13,SUBOPTIMAL,49,0,5,,
ORCS-008-02-T-03-01,ils,17,SUBOPTIMAL,49,0,5,,
ORCS-008-02-T-03-01,ils,19,SUBOPTIMAL,49,0,5,,
ORCS-008-02-T-03-01,ils,23,SUBOPTIMAL,49,0,5,,
ORCS-008-02-T-03-01,ils,29,SUBOPTIMAL,49,0,5,,
ORCS-008-02-T-03-02,ils,2,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-T-03-02,ils,3,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-T-03-02,ils,5,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-T-03-02,ils,7,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-T-03-02,ils,11,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-T-03-02,ils,13,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-T-03-02,ils,17,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-T-03-02,ils,19,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-T-03-02,ils,23,SUBOPTIMAL,42,0.002,5,,
ORCS-008-02-T-03-02,ils,29,SUBOPTIMAL,42,0.001,5,,
ORCS-008-02-T-03-03,ils,2,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-T-03-03,ils,3,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-T-03-03,ils,5,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-T-03-03,ils,7,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-T-03-03,ils,11,SUBOPTIMAL,43,0.002,5,,
ORCS-008-02-T-03-03,ils,13,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-T-03-03,ils,17,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-T-03-03,ils,19,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-T-03-03,ils,23,SUBOPTIMAL,43,0.001,5,,
ORCS-008-02-T-03-03,ils,29,SUBOPTIMAL,43,0.001,5,,
ORCS-008-03-I-02-01,ils,2,SUBOPTIMAL,30,0,5,,
ORCS-008-03-I-02-01,ils,3,SUBOPTIMAL,30,0,5,,
ORCS-008-03-I-02-01,ils,5,SUBOPTIMAL,30,0,5,,
ORCS-008-03-I-02-01,ils,7,SUBOPTIMAL,30,0,5,,
ORCS-008-03-I-02-01,ils,11,SUBOPTIMAL,30,0,5,,
ORCS-008-03-I-02-01,ils,13,SUBOPTIMAL,30,0,5,,
ORCS-008-03-I-02-01,ils,17,SUBOPTIMAL,30,0,5,,
ORCS-008-03-I-02-01,ils,19,SUBOPTIMAL,30,0,5,,
ORCS-008-03-I-02-01,ils,23,SUBOPTIMAL,30,0,5,,
ORCS-008-03-I-02-01,ils,29,SUBOPTIMAL,30,0,5,,
ORCS-008-03-I-02-02,ils,2,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-02-02,ils,3,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-02-02,ils,5,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-02-02,ils,7,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-02-02,ils,11,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-02-02,ils,13,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-02-02,ils,17,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-02-02,ils,19,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-02-02,ils,23,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-02-02,ils,29,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-02-03,ils,2,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-02-03,ils,3,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-02-03,ils,5,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-02-03,ils,7,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-02-03,ils,11,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-02-03,ils,13,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-02-03,ils,17,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-02-03,ils,19,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-02-03,ils,23,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-02-03,ils,29,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-03-01,ils,2,SUBOPTIMAL,30,0,5,,
ORCS-008-03-I-03-01,ils,3,SUBOPTIMAL,30,0,5,,
ORCS-008-03-I-03-01,ils,5,SUBOPTIMAL,30,0,5,,
ORCS-008-03-I-03-01,ils,7,SUBOPTIMAL,30,0,5,,
ORCS-008-03-I-03-01,ils,11,SUBOPTIMAL,30,0,5,,
ORCS-008-03-I-03-01,ils,13,SUBOPTIMAL,30,0,5,,
ORCS-008-03-I-03-01,ils,17,SUBOPTIMAL,30,0,5,,
ORCS-008-03-I-03-01,ils,19,SUBOPTIMAL,30,0,5,,
ORCS-008-03-I-03-01,ils,23,SUBOPTIMAL,30,0,5,,
ORCS-008-03-I-03-01,ils,29,SUBOPTIMAL,30,0,5,,
ORCS-008-03-I-03-02,ils,2,SUBOPTIMAL,31,0.003,5,,
ORCS-008-03-I-03-02,ils,3,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-03-02,ils,5,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-03-02,ils,7,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-03-02,ils,11,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-03-02,ils,13,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-03-02,ils,17,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-03-02,ils,19,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-03-02,ils,23,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-03-02,ils,29,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-03-03,ils,2,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-03-03,ils,3,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-03-03,ils,5,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-03-03,ils,7,SUBOPTIMAL,31,0.002,5,,
ORCS-008-03-I-03-03,ils,11,SUBOPTIMAL,31,0.003,5,,
ORCS-008-03-I-03-03,ils,13,SUBOPTIMAL,31,0.002,5,,
ORCS-008-03-I-03-03,ils,17,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-03-03,ils,19,SUBOPTIMAL,31,0.003,5,,
ORCS-008-03-I-03-03,ils,23,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-I-03-03,ils,29,SUBOPTIMAL,31,0.001,5,,
ORCS-008-03-R-10-01,ils,2,SUBOPTIMAL,29,0.002,5,,
ORCS-008-03-R-10-01,ils,3,SUBOPTIMAL,29,0.002,5,,
ORCS-008-03-R-10-01,ils,5,SUBOPTIMAL,29,0.002,5,,
ORCS-008-03-R-10-01,ils,7,SUBOPTIMAL,29,0.002,5,,
ORCS-008-03-R-10-01,ils,11,SUBOPTIMAL,29,0.002,5,,
ORCS-008-03-R-10-01,ils,13,SUBOPTIMAL,29,0.002,5,,
ORCS-008-03-R-10-01,ils,17,SUBOPTIMAL,29,0.003,5,,
ORCS-008-03-R-10-01,ils,19,SUBOPTIMAL,29,0.002,5,,
ORCS-008-03-R-10-01,ils,23,SUBOPTIMAL,29,0.002,5,,
ORCS-008-03-R-10-01,ils,29,SUBOPTIMAL,29,0.003,5,,
ORCS-008-03-R-10-02,ils,2,SUBOPTIMAL,28,0.002,5,,
ORCS-008-03-R-10-02,ils,3,SUBOPTIMAL,28,0.002,5,,
ORCS-008-03-R-10-02,ils,5,SUBOPTIMAL,28,0.003,5,,
ORCS-008-03-R-10-02,ils,7,SUBOPTIMAL,28,0.002,5,,
